source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	record
jentic	anyof-array-variant-closed-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/webflow.com/webflow-api/2023-03-01T16%3A45%3A37Z/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	5a3268140b76f436e5c908c83a2e6b2952d9cc6446d027af3abbaac66f3f9437	1	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:124
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/apideck.com/proxy/10.14.0/meta/import/input-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ff1c3b22966c0c11e25f5124279934d4368b9f1ca009cf54882368904fb626c2	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:125
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/apideck.com/proxy/10.14.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0c91f31688aa3da731451a04c85701b4eb4985407608eded2098293c13a8d6da	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:126
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/apideck.com/proxy/10.14.0/meta/import/output-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ff1c3b22966c0c11e25f5124279934d4368b9f1ca009cf54882368904fb626c2	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:127
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/apideck.com/proxy/10.14.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0c91f31688aa3da731451a04c85701b4eb4985407608eded2098293c13a8d6da	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:128
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/apideck.com/proxy/10.14.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ff1c3b22966c0c11e25f5124279934d4368b9f1ca009cf54882368904fb626c2	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:129
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cb6b1c7b70b67d563b7d519692daacf454745a44d839029c4505cf5a20b0ba7b	2	failed: aggregation grant admitted; publisher grant unproven (document licence: AGPL-3.0); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:130
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	7e52947c7f14b1a4beba5459dd35f91fc524a7dc8f99bf6a5b2e775ce3f2c70d	2	pass	pass	failed: Fern check exit 1	rejected	witness-search-jentic/records.tsv:131
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cb6b1c7b70b67d563b7d519692daacf454745a44d839029c4505cf5a20b0ba7b	2	failed: aggregation grant admitted; publisher grant unproven (document licence: AGPL-3.0); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:132
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	7e52947c7f14b1a4beba5459dd35f91fc524a7dc8f99bf6a5b2e775ce3f2c70d	2	pass	pass	failed: Fern check exit 1	rejected	witness-search-jentic/records.tsv:133
jentic	anyof-array-variant-empty-object-item	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/metabase.com/main/v0.57.1-SNAPSHOT/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cb6b1c7b70b67d563b7d519692daacf454745a44d839029c4505cf5a20b0ba7b	2	failed: aggregation grant admitted; publisher grant unproven (document licence: AGPL-3.0); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:134
apis.guru	anyof-array-variant-struct-item	https://api.apis.guru/v2/specs/stripe.com/2022-11-15/openapi.yaml	no-immutable-ref: served catalogue version URL is mutable; pinned YAML fallback recorded separately	fba83fd7ff9ce87eafa0fbbc15c382b176dac204ca21b72df1a8c361441d9ecf	20	failed: no document grant and no publisher grant evidenced (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-apis.guru/records.tsv:12
apis.guru	anyof-array-variant-struct-item	https://api.apis.guru/v2/specs/webflow.com/2023-03-01T164537Z/openapi.json	no-immutable-ref: served catalogue version URL is mutable; pinned YAML fallback recorded separately	550233e93e78ded22dcce92c91b37be05f459bcea03031efaeaa33b1e861d6aa	1	failed: no publisher redistribution grant evidenced (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-apis.guru/records.tsv:13
apis.guru	anyof-array-variant-struct-item	https://raw.githubusercontent.com/APIs-guru/openapi-directory/f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49/APIs/stripe.com/2022-11-15/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fba83fd7ff9ce87eafa0fbbc15c382b176dac204ca21b72df1a8c361441d9ecf	20	failed: no document grant and no publisher grant evidenced (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-apis.guru/records.tsv:14
apis.guru	anyof-array-variant-struct-item	https://raw.githubusercontent.com/APIs-guru/openapi-directory/f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49/APIs/webflow.com/2023-03-23T154040Z/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	390d03664d0779d86f87683253b91842c67777869cf4da35e5ddd4dd0ad3959c	1	failed: no document grant and no publisher grant evidenced (document licence: none)	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-apis.guru/records.tsv:15
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/cloudflare/api-schemas/f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba/openapi.json	f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba	c575728584bc32600e9e2bf231e0147d894abe9ad92dd604af50d349afa88e9d	3	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:29
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/cloudflare/api-schemas/f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba/openapi.yaml	f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba	d0208b3d35ab47ace5d0b7ea458abc826154adf640a9be9934991f1ec7932f27	3	pass	pass	failed: Fern check exit 1	rejected	witness-search-vendor-portals/records.tsv:30
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/api.github.com/dereferenced/api.github.com.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	24e77c5f77ce06316e147fc300a05c69014838a167529fd054a801daad568c16	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:31
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/api.github.com/dereferenced/api.github.com.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	84d24d36f1fdfa572100982cec1dbe50a1411b1c04d16d196c25e564215cee48	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:32
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/api.github.com/dereferenced/api.github.com.2026-03-10.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	4eb2b4d1e3d86e791da0fec2b1ac8682b5e154fc1a0f2a6806d3118ed43241e1	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:33
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/api.github.com/dereferenced/api.github.com.2026-03-10.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	ea2538797f7ab72eb22ca02ce0a6b7df53a74dc15c57bbe783d106d6fe19db4e	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:34
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/api.github.com/dereferenced/api.github.com.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	c685a32dea9916c3977ccc4d5f89ee8fd9bc9e211bf19dfc43c0a2598cf1a745	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:35
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/api.github.com/dereferenced/api.github.com.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	340d38b93e3fabc6cc0b22411c683040ebcd8382a139e41d7e898b8f9243e8b9	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:36
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghec/dereferenced/ghec.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	493617d97ae47353f97c1f4e72bde26f3f2d966f6386a1be2cd72040e3ce138b	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:37
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghec/dereferenced/ghec.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	cb0823bf99fa59ea6363d0d9544a4aec32544efcf8878b10d4e2b371902c24e4	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:38
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghec/dereferenced/ghec.2026-03-10.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	a640003b4d06cfabc3efb1c913267f865b103b1a829720bfc70e58966d104388	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:39
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghec/dereferenced/ghec.2026-03-10.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	8163909235a247272c982d0234318eddf50076243b4fd203b2de140bdaca31c6	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:40
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghec/dereferenced/ghec.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	5d71e5dd40f182995ff7a0596ddfd88417bc85851daf6c42279329d6e53f8744	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:41
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghec/dereferenced/ghec.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	cbbf247b775486692ea1b308625b548ca115e34a19a074bccd43a341c10a61ff	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:42
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.0/dereferenced/ghes-3.0.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	41e205b60876d7b3278434ffa6ead5c1aeda5ab9f143fca68bc878a1858d01c2	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:43
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.0/dereferenced/ghes-3.0.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	c49c5fd97ad05f80e5520f746b049ae7d8318e142b60ca0e252d102e88a3f11d	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:44
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.1/dereferenced/ghes-3.1.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	a8c1020bec587b9f3919f41fd3117594a09992e75128ffca0d9e0ea3b3c13cf9	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:45
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.1/dereferenced/ghes-3.1.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	a0f488aff92d4e8c7a371181cea56cd51a9ea24c93452a66b3eebeb021a7955f	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:46
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.10/dereferenced/ghes-3.10.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	c8982e33757a618f75ad861d928b2914f9609a1a5f974fc0c473ee44971b6ac3	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:47
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.10/dereferenced/ghes-3.10.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	8874f481aa0c08c40dc4c753a994cbc0401c2c6b808b2f6d20e8003ffa96b9bc	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:48
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.10/dereferenced/ghes-3.10.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	c8982e33757a618f75ad861d928b2914f9609a1a5f974fc0c473ee44971b6ac3	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:49
vendor-portals	anyof-array-variant-struct-item	https://raw.githubusercontent.com/github/rest-api-description/3cef12e8a02d612ad032473d4fb87266f2befeae/descriptions-next/ghes-3.10/dereferenced/ghes-3.10.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	8874f481aa0c08c40dc4c753a994cbc0401c2c6b808b2f6d20e8003ffa96b9bc	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/cradl.ai/main/2026-01-28T09:00:46Z/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:50
